S	63.62231265
S	26.93730801
S	23.14090678
S	11.65985607
S	7.307502545
S	2.035438187
S	0.863240653
S	0.388212321
S	0.168226052
S	0.050340967
S	0.042846111
P	241.9572751
P	32.79053197
P	28.44862982
P	6.997877926
P	5.918449746
P	2.780874701
P	1.161317113
P	0.410618445
P	0.164901597
P	0.057776283
P	0.020106048
D	40.55633333
D	16.61977279
D	15.10629265
D	5.653577103
D	2.583972336
D	1.168610499
D	0.490951768
D	0.106910993
D	0.096309489
F	2.270658683
F	0.782564669
F	0.243502622
F	0.171053902
